0,1500,4,integrator_leapfrog,2.5751378536224365,4.223409652709961,True
0,1500,5,integrator_leapfrog,2.892746925354004,4.642230272293091,True
0,1750,1,integrator_leapfrog,1.4486925601959229,0.9570224285125732,True
0,1750,2,integrator_leapfrog,1.9751372337341309,2.426114559173584,True
0,1750,3,integrator_leapfrog,2.110623359680176,3.537194013595581,True
0,1750,4,integrator_leapfrog,3.0247066020965576,5.09181809425354,True
0,1750,5,integrator_leapfrog,3.1002719402313232,6.131399393081665,True
0,2000,1,integrator_leapfrog,1.6788885593414307,1.4544637203216553,True
0,2000,2,integrator_leapfrog,2.078298330307007,2.945312976837158,True
0,2000,3,integrator_leapfrog,2.871925115585327,4.396259546279907,True
0,2000,4,integrator_leapfrog,3.1378376483917236,6.216978549957275,True
0,2000,5,integrator_leapfrog,4.263515949249268,7.60185432434082,True
0,250,1,integrator_leapfrog,0.07669544219970703,0.035828590393066406,True
0,250,2,integrator_leapfrog,0.11734771728515625,0.10707521438598633,True
0,250,3,integrator_leapfrog,0.14311957359313965,0.11337900161743164,True
0,250,4,integrator_leapfrog,0.22128653526306152,0.17592334747314453,True
0,250,5,integrator_leapfrog,0.15375161170959473,0.15972423553466797,True
0,500,1,integrator_leapfrog,0.13984465599060059,0.10857725143432617,True
0,500,2,integrator_leapfrog,0.16654157638549805,0.2146608829498291,True
0,500,3,integrator_leapfrog,0.275099515914917,0.35820913314819336,True
0,500,4,integrator_leapfrog,0.34727954864501953,0.4382362365722656,True
0,500,5,integrator_leapfrog,0.33313560485839844,0.5125100612640381,True
0,750,1,integrator_leapfrog,0.248091459274292,0.21919608116149902,True
0,750,2,integrator_leapfrog,0.3475327491760254,0.3979790210723877,True
0,750,3,integrator_leapfrog,0.4834775924682617,0.639819860458374,True
0,750,4,integrator_leapfrog,0.7088091373443604,0.8880572319030762,True
0,750,5,integrator_leapfrog,0.8448262214660645,1.2087461948394775,True
0,1000,1,integrator_leapfrog,0.36423397064208984,0.33076906204223633,True
0,1000,2,integrator_leapfrog,0.5813183784484863,0.696331262588501,True
0,1000,3,integrator_leapfrog,1.0030007362365723,1.165498971939087,True
0,1000,4,integrator_leapfrog,1.0727674961090088,1.4410855770111084,True
0,1000,5,integrator_leapfrog,1.0862836837768555,1.8289380073547363,True
0,1250,1,integrator_leapfrog,0.6179583072662354,0.5676107406616211,True
0,1250,2,integrator_leapfrog,0.8731470108032227,1.0871121883392334,True
0,1250,3,integrator_leapfrog,1.161999225616455,1.681497573852539,True
0,1250,4,integrator_leapfrog,1.308302879333496,2.3287060260772705,True
0,1250,5,integrator_leapfrog,1.9369306564331055,3.2218408584594727,True
0,1500,1,integrator_leapfrog,0.9846951961517334,0.767683744430542,True
0,1500,2,integrator_leapfrog,1.1977651119232178,1.5414958000183105,True
0,1500,3,integrator_leapfrog,1.7162654399871826,2.5721330642700195,True
0,1500,4,integrator_leapfrog,2.0741374492645264,3.6309502124786377,True
0,1500,5,integrator_leapfrog,2.5585525035858154,4.4404590129852295,True
0,1750,1,integrator_leapfrog,1.2267682552337646,1.1184263229370117,True
0,1750,2,integrator_leapfrog,1.640899419784546,2.533957004547119,True
0,1750,3,integrator_leapfrog,2.0571343898773193,3.7943291664123535,True
0,1750,4,integrator_leapfrog,2.6634974479675293,5.390681028366089,True
0,1750,5,integrator_leapfrog,3.775702476501465,6.1096367835998535,True
0,2000,1,integrator_leapfrog,1.6627585887908936,1.5839645862579346,True
0,2000,2,integrator_leapfrog,2.019533395767212,2.7504899501800537,True
0,2000,3,integrator_leapfrog,3.004547119140625,4.479237079620361,True
0,2000,4,integrator_leapfrog,3.6329472064971924,6.108891248703003,True
0,2000,5,integrator_leapfrog,4.4256322383880615,7.8088929653167725,True
0,250,1,integrator_leapfrog,0.06325459480285645,0.032592058181762695,True
0,250,2,integrator_leapfrog,0.13364958763122559,0.07381868362426758,True
0,250,3,integrator_leapfrog,0.1723184585571289,0.14132332801818848,True
0,250,4,integrator_leapfrog,0.27562832832336426,0.1761784553527832,True
0,250,5,integrator_leapfrog,0.19569730758666992,0.2592930793762207,True
0,500,1,integrator_leapfrog,0.1696927547454834,0.12825560569763184,True
0,500,2,integrator_leapfrog,0.24728798866271973,0.2811243534088135,True
0,500,3,integrator_leapfrog,0.31319451332092285,0.33239197731018066,True
0,500,4,integrator_leapfrog,0.31468939781188965,0.4488859176635742,True
0,500,5,integrator_leapfrog,0.43579530715942383,0.6235694885253906,True
0,750,1,integrator_leapfrog,0.20775842666625977,0.20138263702392578,True
0,750,2,integrator_leapfrog,0.3691556453704834,0.4633927345275879,True
0,750,3,integrator_leapfrog,0.6102795600891113,0.6712088584899902,True
0,750,4,integrator_leapfrog,0.646752119064331,0.9585812091827393,True
0,750,5,integrator_leapfrog,0.9812464714050293,1.1488940715789795,True
0,1000,1,integrator_leapfrog,0.37954258918762207,0.3963189125061035,True
0,1000,2,integrator_leapfrog,0.6694474220275879,0.8261051177978516,True
0,1000,3,integrator_leapfrog,0.9447994232177734,1.0915992259979248,True
0,1000,4,integrator_leapfrog,0.9318711757659912,1.5878233909606934,True
0,1000,5,integrator_leapfrog,1.1894047260284424,1.806328296661377,True
0,1250,1,integrator_leapfrog,0.7389419078826904,0.6512796878814697,True
0,1250,2,integrator_leapfrog,0.9358425140380859,1.1442890167236328,True
0,1250,3,integrator_leapfrog,1.1493034362792969,1.7308075428009033,True
0,1250,4,integrator_leapfrog,1.2956819534301758,2.356048822402954,True
0,1250,5,integrator_leapfrog,1.8378703594207764,2.9984779357910156,True
0,1500,1,integrator_leapfrog,1.0324597358703613,0.9397568702697754,True
0,1500,2,integrator_leapfrog,1.2314131259918213,1.5389213562011719,True
0,1500,3,integrator_leapfrog,1.4844441413879395,2.5982046127319336,True
0,1500,4,integrator_leapfrog,2.0091803073883057,3.5771055221557617,True
0,1500,5,integrator_leapfrog,2.3924548625946045,4.442371368408203,True
0,1750,1,integrator_leapfrog,1.268953800201416,1.2957258224487305,True
0,1750,2,integrator_leapfrog,1.4997279644012451,2.384310245513916,True
0,1750,3,integrator_leapfrog,2.3059444427490234,3.7179927825927734,True
0,1750,4,integrator_leapfrog,3.0502147674560547,4.697280645370483,True
0,1750,5,integrator_leapfrog,3.6749727725982666,6.206259250640869,True
0,2000,1,integrator_leapfrog,1.7946228981018066,1.4956326484680176,True
0,2000,2,integrator_leapfrog,1.8035392761230469,2.9057719707489014,True
0,2000,3,integrator_leapfrog,2.4288880825042725,4.529510021209717,True
0,2000,4,integrator_leapfrog,3.690875291824341,6.359213829040527,True
0,2000,5,integrator_leapfrog,4.572086572647095,7.2809648513793945,True
0,250,1,integrator_leapfrog,0.11240291595458984,0.029125690460205078,True
0,250,2,integrator_leapfrog,0.11414623260498047,0.07922577857971191,True
0,250,3,integrator_leapfrog,0.20357537269592285,0.1446535587310791,True
0,250,4,integrator_leapfrog,0.18006420135498047,0.155137300491333,True
0,250,5,integrator_leapfrog,0.3086211681365967,0.21347451210021973,True
0,500,1,integrator_leapfrog,0.20816946029663086,0.1243734359741211,True
0,500,2,integrator_leapfrog,0.26381421089172363,0.23971867561340332,True
0,500,3,integrator_leapfrog,0.35308003425598145,0.3615703582763672,True
0,500,4,integrator_leapfrog,0.3132054805755615,0.45142483711242676,True
0,500,5,integrator_leapfrog,0.4392812252044678,0.5121231079101562,True
0,750,1,integrator_leapfrog,0.2637484073638916,0.2387075424194336,True
0,750,2,integrator_leapfrog,0.33739137649536133,0.44074344635009766,True
0,750,3,integrator_leapfrog,0.6291730403900146,0.6359050273895264,True
0,750,4,integrator_leapfrog,0.679490327835083,0.9161694049835205,True
0,750,5,integrator_leapfrog,0.9049804210662842,1.196589469909668,True
0,1000,1,integrator_leapfrog,0.4615349769592285,0.36846137046813965,True
0,1000,2,integrator_leapfrog,0.6345858573913574,0.7401912212371826,True
0,1000,3,integrator_leapfrog,0.8177623748779297,1.1267187595367432,True
0,1000,4,integrator_leapfrog,1.0593359470367432,1.4788048267364502,True
0,1000,5,integrator_leapfrog,1.204573392868042,1.829272747039795,True
0,1250,1,integrator_leapfrog,0.775984525680542,0.6995284557342529,True
0,1250,2,integrator_leapfrog,0.8558964729309082,1.1874616146087646,True
0,1250,3,integrator_leapfrog,1.149888277053833,1.7048912048339844,True
0,1250,4,integrator_leapfrog,1.4451134204864502,2.310614585876465,True
0,1250,5,integrator_leapfrog,1.8438513278961182,3.1379592418670654,True
0,1500,1,integrator_leapfrog,0.8785936832427979,0.8453023433685303,True
0,1500,2,integrator_leapfrog,1.2335669994354248,1.5518245697021484,True
0,1500,3,integrator_leapfrog,1.4318068027496338,2.782855987548828,True
0,1500,4,integrator_leapfrog,1.9327540397644043,3.537027597427368,True
0,1500,5,integrator_leapfrog,2.5090816020965576,4.683168411254883,True
0,1750,1,integrator_leapfrog,1.232459545135498,1.2337350845336914,True
0,1750,2,integrator_leapfrog,1.5404303073883057,2.0879597663879395,True
0,1750,3,integrator_leapfrog,2.0529887676239014,3.407902717590332,True
0,1750,4,integrator_leapfrog,2.5369975566864014,4.851191520690918,True
0,1750,5,integrator_leapfrog,3.353947877883911,6.0618650913238525,True
0,2000,1,integrator_leapfrog,1.5417821407318115,1.4951879978179932,True
0,2000,2,integrator_leapfrog,1.9850177764892578,3.0769269466400146,True
0,2000,3,integrator_leapfrog,2.454882860183716,4.559298276901245,True
0,2000,4,integrator_leapfrog,3.6647517681121826,6.263577222824097,True
0,2000,5,integrator_leapfrog,4.025517702102661,7.148468017578125,True
0,250,1,integrator_leapfrog,0.1815197467803955,0.03847694396972656,True
0,250,2,integrator_leapfrog,0.09601831436157227,0.06580400466918945,True
0,250,3,integrator_leapfrog,0.34837937355041504,0.15107321739196777,True
0,250,4,integrator_leapfrog,0.1776430606842041,0.18676257133483887,True
0,250,5,integrator_leapfrog,0.21033143997192383,0.2603030204772949,True
0,500,1,integrator_leapfrog,0.20563673973083496,0.1329329013824463,True
0,500,2,integrator_leapfrog,0.21840548515319824,0.3069343566894531,True
0,500,3,integrator_leapfrog,0.2791285514831543,0.3038330078125,True
0,500,4,integrator_leapfrog,0.4264407157897949,0.44939637184143066,True
0,500,5,integrator_leapfrog,0.49838972091674805,0.5463674068450928,True
0,750,1,integrator_leapfrog,0.2871861457824707,0.2709193229675293,True
0,750,2,integrator_leapfrog,0.3780951499938965,0.4317164421081543,True
0,750,3,integrator_leapfrog,0.5069417953491211,0.8011388778686523,True
0,750,4,integrator_leapfrog,0.6125571727752686,0.9109845161437988,True
0,750,5,integrator_leapfrog,0.7934873104095459,1.1201729774475098,True
0,1000,1,integrator_leapfrog,0.4126553535461426,0.32863950729370117,True
0,1000,2,integrator_leapfrog,0.5430922508239746,0.7896623611450195,True
0,1000,3,integrator_leapfrog,0.7884032726287842,1.2463982105255127,True
0,1000,4,integrator_leapfrog,1.1359553337097168,1.4835772514343262,True
0,1000,5,integrator_leapfrog,1.0450704097747803,1.8961031436920166,True
0,1250,1,integrator_leapfrog,0.7517917156219482,0.6473054885864258,True
0,1250,2,integrator_leapfrog,0.9641678333282471,1.125321388244629,True
0,1250,3,integrator_leapfrog,1.1776556968688965,1.663707971572876,True
0,1250,4,integrator_leapfrog,1.465496301651001,2.298924684524536,True
0,1250,5,integrator_leapfrog,1.618816614151001,3.043720245361328,True
0,1500,1,integrator_leapfrog,0.9711730480194092,0.9301271438598633,True
0,1500,2,integrator_leapfrog,1.2186410427093506,1.5853071212768555,True
0,1500,3,integrator_leapfrog,1.6000120639801025,2.433075428009033,True
0,1500,4,integrator_leapfrog,2.0245213508605957,3.5872960090637207,True
0,1500,5,integrator_leapfrog,2.5823185443878174,4.534235715866089,True
0,1750,1,integrator_leapfrog,1.3618121147155762,1.1781299114227295,True
0,1750,2,integrator_leapfrog,1.5726416110992432,2.2221078872680664,True
0,1750,3,integrator_leapfrog,1.900963306427002,3.501315116882324,True
0,1750,4,integrator_leapfrog,2.794560670852661,4.7880144119262695,True
0,1750,5,integrator_leapfrog,3.691226005554199,6.1583075523376465,True
0,2000,1,integrator_leapfrog,1.5430958271026611,1.6137409210205078,True
0,2000,2,integrator_leapfrog,2.050510883331299,2.7227747440338135,True
0,2000,3,integrator_leapfrog,2.816537618637085,4.421250104904175,True
0,2000,4,integrator_leapfrog,3.7500345706939697,5.755482196807861,True
0,2000,5,integrator_leapfrog,4.496604919433594,7.331437110900879,True
0,250,1,integrator_leapfrog,0.08257412910461426,0.04196643829345703,True
0,250,2,integrator_leapfrog,0.08049345016479492,0.060837745666503906,True
0,250,3,integrator_leapfrog,0.1854562759399414,0.12040591239929199,True
0,250,4,integrator_leapfrog,0.19751834869384766,0.159226655960083,True
0,250,5,integrator_leapfrog,0.2374265193939209,0.2762794494628906,True
0,500,1,integrator_leapfrog,0.1689915657043457,0.12119150161743164,True
0,500,2,integrator_leapfrog,0.22899961471557617,0.2475593090057373,True
0,500,3,integrator_leapfrog,0.3975214958190918,0.3594369888305664,True
0,500,4,integrator_leapfrog,0.33022165298461914,0.39929819107055664,True
0,500,5,integrator_leapfrog,0.5382659435272217,0.6542277336120605,True
0,750,1,integrator_leapfrog,0.26119256019592285,0.22103261947631836,True
0,750,2,integrator_leapfrog,0.3791656494140625,0.4814426898956299,True
0,750,3,integrator_leapfrog,0.5221118927001953,0.670527458190918,True
0,750,4,integrator_leapfrog,0.6201803684234619,0.9914467334747314,True
0,750,5,integrator_leapfrog,0.7707533836364746,1.1033406257629395,True
0,1000,1,integrator_leapfrog,0.42556142807006836,0.3778266906738281,True
0,1000,2,integrator_leapfrog,0.5569853782653809,0.7897412776947021,True
0,1000,3,integrator_leapfrog,0.727557897567749,1.128174066543579,True
0,1000,4,integrator_leapfrog,1.023165225982666,1.452244758605957,True
0,1000,5,integrator_leapfrog,1.3282763957977295,2.071960210800171,True
0,1250,1,integrator_leapfrog,0.6851041316986084,0.6464056968688965,True
0,1250,2,integrator_leapfrog,0.9617180824279785,1.1709027290344238,True
0,1250,3,integrator_leapfrog,1.1817777156829834,1.7560808658599854,True
0,1250,4,integrator_leapfrog,1.3760731220245361,2.2762951850891113,True
0,1250,5,integrator_leapfrog,2.097050666809082,3.3375000953674316,True
0,1500,1,integrator_leapfrog,0.8877594470977783,0.8841238021850586,True
0,1500,2,integrator_leapfrog,1.2824065685272217,1.5832288265228271,True
0,1500,3,integrator_leapfrog,1.5131731033325195,2.3791847229003906,True
0,1500,4,integrator_leapfrog,2.266782283782959,3.863725423812866,True
0,1500,5,integrator_leapfrog,2.333430767059326,4.5888965129852295,True
0,1750,1,integrator_leapfrog,1.3871865272521973,1.1907696723937988,True
0,1750,2,integrator_leapfrog,1.617309331893921,2.1634552478790283,True
0,1750,3,integrator_leapfrog,2.432480573654175,3.6299076080322266,True
0,1750,4,integrator_leapfrog,2.5769741535186768,4.7431416511535645,True
0,1750,5,integrator_leapfrog,3.258317470550537,6.330042123794556,True
0,2000,1,integrator_leapfrog,1.7615654468536377,1.473099946975708,True
0,2000,2,integrator_leapfrog,2.094017267227173,2.654202699661255,True
0,2000,3,integrator_leapfrog,2.5801687240600586,4.481675148010254,True
0,2000,4,integrator_leapfrog,3.9222629070281982,5.881086111068726,True
0,2000,5,integrator_leapfrog,4.055670499801636,7.416887044906616,True
0,250,1,integrator_leapfrog,0.06301641464233398,0.030958175659179688,True
0,250,2,integrator_leapfrog,0.14078474044799805,0.0743560791015625,True
0,250,3,integrator_leapfrog,0.2647674083709717,0.17302703857421875,True
0,250,4,integrator_leapfrog,0.26660943031311035,0.1617436408996582,True
0,250,5,integrator_leapfrog,0.3192408084869385,0.2180464267730713,True
0,500,1,integrator_leapfrog,0.1420905590057373,0.10254740715026855,True
0,500,2,integrator_leapfrog,0.16546893119812012,0.2166433334350586,True
0,500,3,integrator_leapfrog,0.2460770606994629,0.34760522842407227,True
0,500,4,integrator_leapfrog,0.5467729568481445,0.6117329597473145,True
0,500,5,integrator_leapfrog,0.47356462478637695,0.5565180778503418,True
0,750,1,integrator_leapfrog,0.2557945251464844,0.22061872482299805,True
0,750,2,integrator_leapfrog,0.32785725593566895,0.5169048309326172,True
0,750,3,integrator_leapfrog,0.5497486591339111,0.6448590755462646,True
0,750,4,integrator_leapfrog,0.6303420066833496,0.8804402351379395,True
0,750,5,integrator_leapfrog,0.8144474029541016,1.1254112720489502,True
0,1000,1,integrator_leapfrog,0.3636465072631836,0.31060314178466797,True
0,1000,2,integrator_leapfrog,0.5770175457000732,0.7290451526641846,True
0,1000,3,integrator_leapfrog,0.7071421146392822,1.1751434803009033,True
0,1000,4,integrator_leapfrog,0.9336395263671875,1.540644645690918,True
0,1000,5,integrator_leapfrog,1.142606496810913,1.8420090675354004,True
0,1250,1,integrator_leapfrog,0.6034750938415527,0.5412764549255371,True
0,1250,2,integrator_leapfrog,0.9297771453857422,1.117422103881836,True
0,1250,3,integrator_leapfrog,1.0342817306518555,1.7581043243408203,True
0,1250,4,integrator_leapfrog,1.383185625076294,2.41495680809021,True
0,1250,5,integrator_leapfrog,1.755631446838379,3.2125539779663086,True
0,1500,1,integrator_leapfrog,1.0271921157836914,0.7160170078277588,True
0,1500,2,integrator_leapfrog,1.1721642017364502,1.6046686172485352,True
0,1500,3,integrator_leapfrog,1.6042637825012207,2.3691484928131104,True
0,1500,4,integrator_leapfrog,2.258054256439209,3.718553066253662,True
0,1500,5,integrator_leapfrog,2.3344900608062744,4.489185810089111,True
0,1750,1,integrator_leapfrog,1.3780882358551025,1.0898921489715576,True
0,1750,2,integrator_leapfrog,1.517134428024292,2.1417553424835205,True
0,1750,3,integrator_leapfrog,1.943620204925537,3.717658758163452,True
0,1750,4,integrator_leapfrog,2.480391025543213,4.430222511291504,True
0,1750,5,integrator_leapfrog,3.1795644760131836,5.7506513595581055,True
0,2000,1,integrator_leapfrog,1.7539374828338623,1.492255449295044,True
0,2000,2,integrator_leapfrog,2.1706271171569824,2.9983325004577637,True
0,2000,3,integrator_leapfrog,2.827147960662842,4.643076419830322,True
0,2000,4,integrator_leapfrog,3.5157885551452637,5.873611688613892,True
0,2000,5,integrator_leapfrog,3.949962854385376,7.834591627120972,True
0,250,1,integrator_leapfrog,0.08619236946105957,0.04219961166381836,True
0,250,2,integrator_leapfrog,0.07723188400268555,0.06585001945495605,True
0,250,3,integrator_leapfrog,0.13139915466308594,0.11101222038269043,True
0,250,4,integrator_leapfrog,0.2341151237487793,0.16974496841430664,True
0,250,5,integrator_leapfrog,0.25923871994018555,0.21831464767456055,True
0,500,1,integrator_leapfrog,0.13178396224975586,0.09639525413513184,True
0,500,2,integrator_leapfrog,0.23151588439941406,0.2938518524169922,True
0,500,3,integrator_leapfrog,0.3498196601867676,0.4344165325164795,True
0,500,4,integrator_leapfrog,0.33542537689208984,0.46703267097473145,True
0,500,5,integrator_leapfrog,0.3724689483642578,0.5014610290527344,True
0,750,1,integrator_leapfrog,0.2482283115386963,0.21748113632202148,True
0,750,2,integrator_leapfrog,0.3391437530517578,0.46858668327331543,True
0,750,3,integrator_leapfrog,0.43049168586730957,0.6319725513458252,True
0,750,4,integrator_leapfrog,0.6012253761291504,0.8545691967010498,True
0,750,5,integrator_leapfrog,0.7361505031585693,1.1197569370269775,True
0,1000,1,integrator_leapfrog,0.38449883460998535,0.38597607612609863,True
0,1000,2,integrator_leapfrog,0.5540094375610352,0.8003273010253906,True
0,1000,3,integrator_leapfrog,0.7646849155426025,1.1292626857757568,True
0,1000,4,integrator_leapfrog,1.1062064170837402,1.5345458984375,True
0,1000,5,integrator_leapfrog,1.1980390548706055,1.9670238494873047,True
0,1250,1,integrator_leapfrog,0.5799875259399414,0.5276176929473877,True
0,1250,2,integrator_leapfrog,0.8229680061340332,1.2698512077331543,True
0,1250,3,integrator_leapfrog,1.1763436794281006,1.6531329154968262,True
0,1250,4,integrator_leapfrog,1.3700034618377686,2.711965322494507,True
0,1250,5,integrator_leapfrog,1.761775255203247,3.7044029235839844,True
0,1500,1,integrator_leapfrog,1.0932319164276123,0.8513777256011963,True
0,1500,2,integrator_leapfrog,1.2334342002868652,1.629089117050171,True
0,1500,3,integrator_leapfrog,1.6447584629058838,2.6271698474884033,True
0,1500,4,integrator_leapfrog,1.8891181945800781,3.4652040004730225,True
0,1500,5,integrator_leapfrog,3.0954487323760986,4.91464638710022,True
0,1750,1,integrator_leapfrog,1.3540351390838623,1.1700458526611328,True
0,1750,2,integrator_leapfrog,1.6281390190124512,2.167172431945801,True
0,1750,3,integrator_leapfrog,2.1399893760681152,3.6832306385040283,True
0,1750,4,integrator_leapfrog,3.06868314743042,5.066913843154907,True
0,1750,5,integrator_leapfrog,3.3416364192962646,6.1095054149627686,True
0,2000,1,integrator_leapfrog,1.6987276077270508,1.5041193962097168,True
0,2000,2,integrator_leapfrog,1.9699552059173584,3.1607072353363037,True
0,2000,3,integrator_leapfrog,2.900573253631592,4.1040358543396,True
0,2000,4,integrator_leapfrog,3.0592434406280518,6.172365188598633,True
0,2000,5,integrator_leapfrog,4.576426267623901,7.476402044296265,True
0,250,1,integrator_leapfrog,0.07334327697753906,0.03540921211242676,True
0,250,2,integrator_leapfrog,0.1361255645751953,0.09259152412414551,True
0,250,3,integrator_leapfrog,0.1662607192993164,0.11527895927429199,True
0,250,4,integrator_leapfrog,0.26324939727783203,0.17790579795837402,True
0,250,5,integrator_leapfrog,0.24745726585388184,0.22485876083374023,True
0,500,1,integrator_leapfrog,0.17925357818603516,0.12373781204223633,True
0,500,2,integrator_leapfrog,0.2840404510498047,0.2627692222595215,True
0,500,3,integrator_leapfrog,0.2547764778137207,0.3161439895629883,True
0,500,4,integrator_leapfrog,0.3847544193267822,0.44109129905700684,True
0,500,5,integrator_leapfrog,0.49514055252075195,0.5234322547912598,True
0,750,1,integrator_leapfrog,0.2599968910217285,0.19911813735961914,True
0,750,2,integrator_leapfrog,0.3732883930206299,0.4507639408111572,True
0,750,3,integrator_leapfrog,0.5398917198181152,0.5972855091094971,True
0,750,4,integrator_leapfrog,0.7806003093719482,0.8858797550201416,True
0,750,5,integrator_leapfrog,0.7949855327606201,1.3412415981292725,True
0,1000,1,integrator_leapfrog,0.4160189628601074,0.3412158489227295,True
0,1000,2,integrator_leapfrog,0.5542550086975098,0.7015330791473389,True
0,1000,3,integrator_leapfrog,0.8339340686798096,1.3508710861206055,True
0,1000,4,integrator_leapfrog,0.9954671859741211,1.5526654720306396,True
0,1000,5,integrator_leapfrog,1.1711914539337158,1.9086644649505615,True
0,1250,1,integrator_leapfrog,0.5801188945770264,0.5492839813232422,True
0,1250,2,integrator_leapfrog,1.0904083251953125,1.1939032077789307,True
0,1250,3,integrator_leapfrog,1.0918104648590088,1.6994237899780273,True
0,1250,4,integrator_leapfrog,1.3068759441375732,2.306581974029541,True
0,1250,5,integrator_leapfrog,1.8528177738189697,3.071016311645508,True
0,1500,1,integrator_leapfrog,0.9787395000457764,0.8397414684295654,True
0,1500,2,integrator_leapfrog,1.2529644966125488,1.5004777908325195,True
0,1500,3,integrator_leapfrog,1.6684532165527344,2.432798385620117,True
0,1500,4,integrator_leapfrog,1.8185279369354248,3.3711466789245605,True
0,1500,5,integrator_leapfrog,2.527017116546631,4.429574966430664,True
0,1750,1,integrator_leapfrog,1.3393704891204834,1.3035998344421387,True
0,1750,2,integrator_leapfrog,1.5372047424316406,2.2227303981781006,True
0,1750,3,integrator_leapfrog,1.8838865756988525,3.620088577270508,True
0,1750,4,integrator_leapfrog,2.621995449066162,5.0048277378082275,True
0,1750,5,integrator_leapfrog,3.158351182937622,5.797495365142822,True
0,2000,1,integrator_leapfrog,1.7646360397338867,1.4849050045013428,True
0,2000,2,integrator_leapfrog,2.462883472442627,2.845867156982422,True
0,2000,3,integrator_leapfrog,2.9276888370513916,4.52224063873291,True
0,2000,4,integrator_leapfrog,3.7725491523742676,6.2329466342926025,True
0,2000,5,integrator_leapfrog,4.612249135971069,7.655762195587158,True
0,250,1,integrator_leapfrog,0.07859039306640625,0.1542191505432129,True
0,250,2,integrator_leapfrog,0.10193729400634766,0.07339620590209961,True
0,250,3,integrator_leapfrog,0.2204296588897705,0.12467813491821289,True
0,250,4,integrator_leapfrog,0.17592239379882812,0.15326404571533203,True
0,250,5,integrator_leapfrog,0.36137986183166504,0.22427701950073242,True
0,500,1,integrator_leapfrog,0.19143080711364746,0.12204265594482422,True
0,500,2,integrator_leapfrog,0.16802120208740234,0.19020867347717285,True
0,500,3,integrator_leapfrog,0.26580142974853516,0.3110969066619873,True
0,500,4,integrator_leapfrog,0.37969064712524414,0.47872352600097656,True
0,500,5,integrator_leapfrog,0.32498860359191895,0.47867417335510254,True
0,750,1,integrator_leapfrog,0.22304415702819824,0.23038148880004883,True
0,750,2,integrator_leapfrog,0.42245984077453613,0.44500160217285156,True
0,750,3,integrator_leapfrog,0.5059328079223633,0.6531453132629395,True
0,750,4,integrator_leapfrog,0.6522576808929443,0.8615922927856445,True
0,750,5,integrator_leapfrog,0.823805570602417,1.1380712985992432,True
0,1000,1,integrator_leapfrog,0.4080955982208252,0.4026007652282715,True
0,1000,2,integrator_leapfrog,0.5854182243347168,0.7304229736328125,True
0,1000,3,integrator_leapfrog,0.7565298080444336,1.1260390281677246,True
0,1000,4,integrator_leapfrog,1.1824696063995361,1.5343730449676514,True
0,1000,5,integrator_leapfrog,1.1898796558380127,1.8700411319732666,True
0,1250,1,integrator_leapfrog,0.5957150459289551,0.5700318813323975,True
0,1250,2,integrator_leapfrog,0.9091923236846924,1.0752999782562256,True
0,1250,3,integrator_leapfrog,1.15968656539917,1.7395045757293701,True
0,1250,4,integrator_leapfrog,1.320495843887329,2.436972141265869,True
0,1250,5,integrator_leapfrog,1.7602546215057373,3.0505404472351074,True
0,1500,1,integrator_leapfrog,0.8225762844085693,0.7265450954437256,True
0,1500,2,integrator_leapfrog,1.1256184577941895,1.5609207153320312,True
0,1500,3,integrator_leapfrog,1.6872270107269287,2.7671728134155273,True
0,1500,4,integrator_leapfrog,1.9804880619049072,3.376438856124878,True
0,1500,5,integrator_leapfrog,2.6004257202148438,4.682450294494629,True
0,1750,1,integrator_leapfrog,1.3891959190368652,1.2501347064971924,True
0,1750,2,integrator_leapfrog,1.5185751914978027,2.2724015712738037,True
0,1750,3,integrator_leapfrog,2.0244195461273193,3.5295655727386475,True
0,1750,4,integrator_leapfrog,2.9376609325408936,4.79008150100708,True
0,1750,5,integrator_leapfrog,3.661452531814575,6.302590608596802,True
0,2000,1,integrator_leapfrog,1.8083279132843018,1.4250810146331787,True
0,2000,2,integrator_leapfrog,1.9991159439086914,2.639741897583008,True
0,2000,3,integrator_leapfrog,2.5407462120056152,4.607945919036865,True
0,2000,4,integrator_leapfrog,3.637052059173584,6.155643463134766,True
0,2000,5,integrator_leapfrog,4.462686538696289,7.602231025695801,True
0,250,1,integrator_leapfrog,0.06515169143676758,0.028200387954711914,True
0,250,2,integrator_leapfrog,0.11922502517700195,0.07721471786499023,True
0,250,3,integrator_leapfrog,0.15575003623962402,0.10859870910644531,True
0,250,4,integrator_leapfrog,0.16696810722351074,0.1576213836669922,True
0,250,5,integrator_leapfrog,0.31505441665649414,0.22185373306274414,True
0,500,1,integrator_leapfrog,0.20598888397216797,0.12437152862548828,True
0,500,2,integrator_leapfrog,0.24635076522827148,0.26259875297546387,True
0,500,3,integrator_leapfrog,0.2927854061126709,0.3491194248199463,True
0,500,4,integrator_leapfrog,0.3503389358520508,0.4355182647705078,True
0,500,5,integrator_leapfrog,0.4422023296356201,0.5903055667877197,True
0,750,1,integrator_leapfrog,0.33010149002075195,0.24145984649658203,True
0,750,2,integrator_leapfrog,0.336134672164917,0.4285602569580078,True
0,750,3,integrator_leapfrog,0.5478577613830566,0.711345911026001,True
0,750,4,integrator_leapfrog,0.7467961311340332,1.0844461917877197,True
0,750,5,integrator_leapfrog,0.9182436466217041,1.1902971267700195,True
